ID,site,category,difficulty,task_description,task_id,task_link,evaluation_result,evaluation_reason,result_flag
678,https://www.glassdoor.com/index.htm,CREATE,hard,"Log in and create a new salary submission for a ""Product Manager"" position, detailing base salary, bonus, and any additional compensation components.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",ef3354da-1ccf-4de9-9ded-ef893e184012,https://cloud.browser-use.com/agent/ef3354da-1ccf-4de9-9ded-ef893e184012,failure,The bot failed to complete the task as the Recording is not available and the bot is trying to sign in and failed to solve the captcha as shown in the extraction steps,0
679,https://www.glassdoor.com/index.htm,CREATE,hard,"Log in to your Glassdoor account and add an interview review for a Finance Manager role, including the questions asked, interviewer impressions, and an overall difficulty rating.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",c3e0e12c-f3df-4f79-af14-9d2ab2c896f7,https://cloud.browser-use.com/agent/c3e0e12c-f3df-4f79-af14-9d2ab2c896f7,failure,The bot failed to complete the task as the Recording is not available and the bot is trying to sign in and failed to solve the captcha as shown in the extraction steps,0
680,https://www.glassdoor.com/index.htm,CREATE,easy,"Post a new discussion in a Glassdoor community Bowl about work-life balance at tech startups, providing your insights and suggestions.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",b4cdaaf3-6acd-4a6a-b7f3-e4641658c415,https://cloud.browser-use.com/agent/b4cdaaf3-6acd-4a6a-b7f3-e4641658c415,failure,The bot failed to sign in as Cloudflare security check is blocking the bot inspite of multiple attempts and even  the Recording is not available,0
681,https://www.glassdoor.com/index.htm,CREATE,hard,"Log in and submit a feedback tip for improving the company review process on Glassdoor, detailing specific areas where enhancements can be made.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",0d7e72ff-56f7-4ffd-95eb-249f5c0cb4fe,https://cloud.browser-use.com/agent/0d7e72ff-56f7-4ffd-95eb-249f5c0cb4fe,failure,The bot failed to login to the website and therefore the further task was not completed,0
682,https://www.glassdoor.com/index.htm,CREATE,easy,"Log in to your Glassdoor account, and join The Worklife Bowl, the New York City Bowl, and Job Referrals! Bowl.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",f27a4fbc-e599-425d-9e20-6d807ff09189,https://cloud.browser-use.com/agent/f27a4fbc-e599-425d-9e20-6d807ff09189,failure,The bot failed to log in and  is not able to solve the captcha inspite of multiple attempts as seen in the extraction process,0
683,https://www.glassdoor.com/index.htm,CREATE,hard,"Log in to your Glassdoor account and share your interview feedback for ""Salesforce"" by posting a detailed anonymous interview experience that includes specific questions and an overall difficulty rating.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",cbac9ab3-5d72-4414-8132-a9727096bbc9,https://cloud.browser-use.com/agent/cbac9ab3-5d72-4414-8132-a9727096bbc9,failure,The bot failed to log in and  is not able to solve the captcha inspite of multiple attempts as seen in the extraction process,0
684,https://www.glassdoor.com/index.htm,CREATE,easy,"Submit a new salary information entry on Glassdoor for a ""Marketing Manager"" position at a mid-sized company, including details for base salary, bonus, and location while ensuring anonymity.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",5a953d1a-a4e5-48c7-a852-5b5324eac998,https://cloud.browser-use.com/agent/5a953d1a-a4e5-48c7-a852-5b5324eac998,failure,The bot couldn’t complete the task due to a security verification step during sign-in.,0
687,https://www.glassdoor.com/index.htm,DELETE,hard,"Log in to your Glassdoor account, post a new comment in a community discussion about job search tips, then delete your comment and verify that it is no longer displayed.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",dce44eca-8711-43bc-bff7-df58b025a22b,https://cloud.browser-use.com/agent/dce44eca-8711-43bc-bff7-df58b025a22b,failure,The bot failed to sign in and to verify the CAPTCHA,0
688,https://www.glassdoor.com/index.htm,READ,easy,"Navigate to the New York City Bowl and display the number of members as well as the bio of the bowl.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",a59b0c6c-1eb9-4f64-bf33-8b83115ab9be,https://cloud.browser-use.com/agent/a59b0c6c-1eb9-4f64-bf33-8b83115ab9be,failure,The bot fails to log in due to Cloudflare security issues.,0
689,https://www.glassdoor.com/index.htm,READ,hard,"Navigate to the ""Interviews"" section, search for interview experiences at ""Tesla"", and report the most frequently mentioned interview question.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",ad4cd4f6-ecb1-4100-845b-4279ad1e5bdc,https://cloud.browser-use.com/agent/ad4cd4f6-ecb1-4100-845b-4279ad1e5bdc,failure,The bot failed to complete the task as the Recording is not available and the bot is trying to sign in as shown in the extraction steps,0
690,https://www.glassdoor.com/index.htm,READ,hard,"Search for ""Amazon"" on Glassdoor and extract the top three posts this month on the Amazon Employees Bowl.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",96bbf685-f975-4126-b97e-789c3aeb830e,https://cloud.browser-use.com/agent/96bbf685-f975-4126-b97e-789c3aeb830e,failure,The bot failed to sign in and to verify the CAPTCHA,0
691,https://www.glassdoor.com/index.htm,READ,easy,"Find the company ratings for ""Netflix"" and list the overall rating as well as the ratings for culture and work-life balance.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",b8c1c764-830e-49ce-8e5f-717b43d5ac09,https://cloud.browser-use.com/agent/b8c1c764-830e-49ce-8e5f-717b43d5ac09,failure,The bot fails to log in due to Cloudflare security issues.,0
692,https://www.glassdoor.com/index.htm,READ,easy,"Use the job search function for ""New York, NY"" and list the companies associated with the top three job listings displayed.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",6e49e9b9-7fbb-4008-8e68-33968dffbe22,https://cloud.browser-use.com/agent/6e49e9b9-7fbb-4008-8e68-33968dffbe22,failure,The bot failed to login to the website as it asked for human verification,0
693,https://www.glassdoor.com/index.htm,UPDATE,hard,"Log in to your Glassdoor account, create a review for ""Apple"" as your employer, and submit the rating as 4 stars. Then locate the review you submitted for ""Apple"", and update it by increasing the rating from 4 to 5 stars and adding two new pros.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",ade780ba-9e5f-4da4-a613-1dc58f43ef6a,https://cloud.browser-use.com/agent/ade780ba-9e5f-4da4-a613-1dc58f43ef6a,failure,The bot failed to login to the website as it asked for human verification,0
694,https://www.glassdoor.com/index.htm,UPDATE,hard,"Log in to your Glassdoor account, post a review for the firm ""Accenture."" Then find the review you posted for ""Accenture"", and update the text to add further insights about career growth opportunities.
Only use http://glassdoor.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",056b6aed-9c54-488a-8b99-c6c91cd6a104,https://cloud.browser-use.com/agent/056b6aed-9c54-488a-8b99-c6c91cd6a104,failure,The bot failed to login to the website as it asked for human verification,0
695,https://www.goal.com/en-us,READ,easy,"Find the match analysis of the last Champions League game and write down the main tactical observation discussed in the article.
Only use http://goal.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",a4e82a48-80f6-4a2d-8cc7-19f80ecb0eac,https://cloud.browser-use.com/agent/a4e82a48-80f6-4a2d-8cc7-19f80ecb0eac,failure,The bot failed to extract match analysis of the last Champions League game instead has considered the predictions and betting article,0
696,https://www.goal.com/en-us,READ,easy,"Search for the latest match report on Manchester United and list the headline of the report.
Only use http://goal.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",5de808ae-22d9-4e3f-8fdb-34172eb39d36,https://cloud.browser-use.com/agent/5de808ae-22d9-4e3f-8fdb-34172eb39d36,failure,The bot has considered a report which is neither seen in the recording nor is there any clarification in the extraction process,0
698,https://www.goodhousekeeping.com,CREATE,easy,"Log in to your GoodHousekeeping.com account and post a comment on the article ""11 Cheerful Spring Colors to Refresh Your Home"" sharing your favorite decor tip and why you like it.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",0be9c8d0-bbdb-4cb4-a4b7-6ff350ffd209,https://cloud.browser-use.com/agent/0be9c8d0-bbdb-4cb4-a4b7-6ff350ffd209,failure,The bot failed to login to the account and therefore the further steps were not completed,0
703,https://www.goodhousekeeping.com,DELETE,hard,"Log in to your GoodHousekeeping.com account, add one recipe to ""Weekend Cooking"" list, and then remove one recipe from your ""Weekend Cooking"" list, and verify that it no longer appears in your saved items.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",d1e04177-12c1-403f-8459-59a17e9ebbc5,https://cloud.browser-use.com/agent/d1e04177-12c1-403f-8459-59a17e9ebbc5,failure,The bot failed to completed because logging into the account was blocked by CAPTCHA and credential issues.,0
706,https://www.goodhousekeeping.com,READ,easy,"Using the search bar on GoodHousekeeping.com, find the article ""11 Cheerful Spring Colors to Refresh Your Home"" and list the first three home decor tips mentioned in the article.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",5fbf4225-814a-4a39-a76f-efc23a79fdb3,https://cloud.browser-use.com/agent/5fbf4225-814a-4a39-a76f-efc23a79fdb3,success,The bot was able to search for the required information and extract the results.,1
707,https://www.goodhousekeeping.com,READ,hard,"Navigate to the product reviews section and locate an article featuring a product with the Good Housekeeping Seal; then extract the product’s name and summarize its main review conclusion.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",53cabd3c-9baf-42f4-a6f3-3329b1c212af,https://cloud.browser-use.com/agent/53cabd3c-9baf-42f4-a6f3-3329b1c212af,success,The bot successfully navigated to the product reviews section and locate an article featuring a product with the Good Housekeeping Seal; then extractd the product’s name and summarized its main review conclusion.,1
708,https://www.goodhousekeeping.com,READ,easy,"Search for an article reviewing the latest kitchen gadgets on GoodHousekeeping.com and list the names of the gadgets mentioned in the review.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",0bb51988-16cb-48ae-9bf1-9f889dd4ed24,https://cloud.browser-use.com/agent/0bb51988-16cb-48ae-9bf1-9f889dd4ed24,success,The bot successfully searched for an article reviewing the latest kitchen gadgets on GoodHousekeeping.com and listed the names of the gadgets mentioned in the review.,1
709,https://www.goodhousekeeping.com,READ,easy,"Browse the Food & Recipes section and list the titles of the first five recipes displayed on the landing page.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",8d4c76f7-81cc-43d7-874a-0e205ae68d1d,https://cloud.browser-use.com/agent/8d4c76f7-81cc-43d7-874a-0e205ae68d1d,success,The bot successfull extracted the Food & Recipes section and listd its titles of the first five recipes displayed on the landing page.,1
710,https://www.goodhousekeeping.com,READ,easy,"In the Beauty category, filter for articles discussing skincare routines and list the publication dates of the first three posts.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",56a5061f-7dbe-4ef3-8842-e8a4630d4522,https://cloud.browser-use.com/agent/56a5061f-7dbe-4ef3-8842-e8a4630d4522,success,"The bot successfully searched for the Beauty category, filter for articles discussing skincare routines",1
711,https://www.goodhousekeeping.com,UPDATE,easy,"Log in to your GoodHousekeeping.com account and set your newsletter subscription settings to daily updates. Then update your newsletter subscription settings to switch from daily to weekly updates.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",ef41d4e7-c8c7-465c-9d20-3fc6f6f3e8cd,https://cloud.browser-use.com/agent/ef41d4e7-c8c7-465c-9d20-3fc6f6f3e8cd,failure,"The bot failed to sign in, so the task could not be completed.",0
712,https://www.goodhousekeeping.com,UPDATE,easy,"Access your user profile on GoodHousekeeping.com and change your display name to ""HomeChef101,"" then save the changes.
Only use http://goodhousekeeping.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",79d6a41a-8003-45d0-9566-8f80e875a4ef,https://cloud.browser-use.com/agent/79d6a41a-8003-45d0-9566-8f80e875a4ef,failure,"The bot fail because the site returns a error message stating ""The site can't be reached"".",0
713,https://www.goodreads.com,READ,easy,"Find the Goodreads page for ""1984"" by George Orwell and extract the average rating along with the total number of ratings.
Only use http://goodreads.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",d803f01e-19f0-4cd9-b692-fb1499ac06c4,https://cloud.browser-use.com/agent/d803f01e-19f0-4cd9-b692-fb1499ac06c4,success,"The bot successfully searched Goodreads page for ""1984"" by George Orwell and extract the average rating along with the total number of ratings successfully updated",1
714,https://www.goodreads.com,READ,easy,"Locate the book page for ""The Great Gatsby"" and extract all the genres and tags associated with it.
Only use http://goodreads.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",4afb0c56-0f70-42bf-a7f4-9ad4fc3aeb17,https://cloud.browser-use.com/agent/4afb0c56-0f70-42bf-a7f4-9ad4fc3aeb17,success,The bot was able to search for the required information and extract the results.,1
715,https://www.goodreads.com,READ,easy,"Search for the book ""To Kill a Mockingbird"" on Goodreads, view its ratings, and list the top 3 user reviews.
Only use http://goodreads.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",e4b3e5a7-1b44-439e-b057-df3e86d37701,https://cloud.browser-use.com/agent/e4b3e5a7-1b44-439e-b057-df3e86d37701,success,The bot was able to search for the required information and extract the results.,1
716,https://www.goodrx.com/,READ,easy,"Search for the current price of Metformin 500 mg by entering your zip code (e.g., 10001) and list the top three pharmacy options with their cash prices.
Only use http://goodrx.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",52c2b7b3-6673-44a8-a94d-48b787cb22a7,https://cloud.browser-use.com/agent/52c2b7b3-6673-44a8-a94d-48b787cb22a7,failure,The bot failed to input the zip code and hence failed the task.,0
717,https://www.goodrx.com/,READ,easy,"Locate the pharmacist-reviewed drug information page for Lisinopril 10 mg and extract the list of common side effects provided.
Only use http://goodrx.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",02cda55f-f2f5-460e-8225-4f140b54112b,https://cloud.browser-use.com/agent/02cda55f-f2f5-460e-8225-4f140b54112b,success,The bot was able to search for the required information and extract the results.,1
718,https://www.goodrx.com/,READ,easy,"Look up drug interaction information on GoodRx between Warfarin and other medications, then provide a brief summary of the precautions mentioned.
Only use http://goodrx.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",dee9e716-0319-4ac9-bb3f-1c573d2e9da6,https://cloud.browser-use.com/agent/dee9e716-0319-4ac9-bb3f-1c573d2e9da6,failure,The bot was unable to pass the CAPTCHA verification.,0
719,https://www.groupon.com,READ,hard,"Use the search functionality to look for spa and wellness deals in Los Angeles, CA, filter the results by deals under $50, and extract the merchant ratings for the first five deals.
Only use http://groupon.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",e1b64d16-c7d9-4f4a-ad24-5556aea62a99,https://cloud.browser-use.com/agent/e1b64d16-c7d9-4f4a-ad24-5556aea62a99,failure,"The bot successfully searched spa and wellness deals in Los Angeles, CA, but failed to add filter",0
720,https://www.groupon.com,READ,easy,"Log in, locate the page describing the Groupon+ cashback rewards program and list the main eligibility requirements mentioned in the guidelines.
Only use http://groupon.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",9545f5ee-46df-4acf-9412-90448c3a268e,https://cloud.browser-use.com/agent/9545f5ee-46df-4acf-9412-90448c3a268e,failure,The bot failed to log in so task could not be completed,0
721,https://www.groupon.com,READ,hard,"Search for local coffee deals in Chicago, then record and output the merchant names, deal discount percentages, and expiration dates for each result.
Only use http://groupon.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",b0778a12-2a04-4703-96a9-2f60f0f8e0ac,https://cloud.browser-use.com/agent/b0778a12-2a04-4703-96a9-2f60f0f8e0ac,failure,The bot failed to search for local coffee deals in Chicago and instead navigated to the Food and Drink section.,0
722,https://www.grubhub.com,CREATE,easy,"Write and submit a 4-star review for ""Chipotle Mexican Grill"" praising the customizable bowl options.
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",d53d2247-38e5-4a6f-9d82-8a2021bf7b8e,https://cloud.browser-use.com/agent/d53d2247-38e5-4a6f-9d82-8a2021bf7b8e,failure,The bot failed to log in so task could not be completed.,0
723,https://www.grubhub.com,CREATE,easy,"Create a new review for ""McDonald's"" by giving it a 3-star rating along with detailed comments about the drive-thru service.
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",e17105f8-6f13-4174-9200-b13db83e7e63,https://cloud.browser-use.com/agent/e17105f8-6f13-4174-9200-b13db83e7e63,failure,The bot failed to log in so task could not be completed,0
724,https://www.grubhub.com,CREATE,easy,"Add ""Domino's Pizza"" near zip code 10015 to your list of favorite restaurants on Grubhub.
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",0a8a75f6-00ad-421b-bb79-0cd2951ee09f,https://cloud.browser-use.com/agent/0a8a75f6-00ad-421b-bb79-0cd2951ee09f,failure,The bot failed to log in and got stuck on the homepage.,0
725,https://www.grubhub.com,CREATE,easy,"Place a new order for a pepperoni pizza from ""Domino's Pizza"" and include an instruction to add extra cheese.
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",b94f1e82-1881-4840-99bb-823d130ce4d5,https://cloud.browser-use.com/agent/b94f1e82-1881-4840-99bb-823d130ce4d5,failure,,0
726,https://www.grubhub.com,CREATE,easy,"Log in and save ""Panda Express"" near zip code 10004 to your list of favorite restaurants.
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",84bef897-5c08-42d2-adca-3376e1863400,https://cloud.browser-use.com/agent/84bef897-5c08-42d2-adca-3376e1863400,failure,The bot failed to log in so task could not be completed,0
727,https://www.grubhub.com,CREATE,easy,"Write a 5-star review for ""Subway"" emphasizing the freshness of its vegetables and the quality of its sandwiches.
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",295c11ae-8f39-423e-8509-516de1b0f5c9,https://cloud.browser-use.com/agent/295c11ae-8f39-423e-8509-516de1b0f5c9,failure,The bot failed sign in to the grubhub website to give a 5 star review to subway,0
728,https://www.grubhub.com,CREATE,easy,"Add a new delivery address ""123 Main Street, Chicago, IL"" to your account profile.
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",f5e7ca81-21cf-4ac1-bb30-0887f10faea5,https://cloud.browser-use.com/agent/f5e7ca81-21cf-4ac1-bb30-0887f10faea5,failure,The bot failed to login to the account therefore its not possible to add a new address without logging in to the account,0
729,https://www.grubhub.com,CREATE,hard,"Place an order for a 10-piece chicken bucket with mashed potatoes from ""KFC"". Pick one side order at random, and add this to the order. 
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",5c7bf5a9-2d3c-4d18-b20b-0bc17b7c1361,https://cloud.browser-use.com/agent/5c7bf5a9-2d3c-4d18-b20b-0bc17b7c1361,failure,The bot failed to login to the account as the login credentials seem to be incorrect therefore its not possible to place any order on the website,0
732,https://www.grubhub.com,CREATE,easy,"Create an order for a """"Shackburger"" from ""Shake Shack"" with a note requesting extra pickles.
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",1bed258a-8d4a-4deb-991e-7df4075bb0b0,https://cloud.browser-use.com/agent/1bed258a-8d4a-4deb-991e-7df4075bb0b0,failure,The bot failed to place an order for Shackburger by confiming the address,0
733,https://www.grubhub.com,CREATE,easy,"Create an order for a """"SmokeShack"" from ""Shake Shack"" with a note requesting no cheese.
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",029e6263-305e-49ce-9822-bf9258e754a6,https://cloud.browser-use.com/agent/029e6263-305e-49ce-9822-bf9258e754a6,failure,The bot failed to place an order for SmokeShack with just navigation from this site instead was trying from google chrome to search for shake shack restaurant,0
734,https://www.grubhub.com,CREATE,easy,"Write a review for ""Olive Garden"" noting your enjoyment of their pasta dishes and the restaurant's ambiance.
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",6f82c8b8-83ec-4013-b3d0-926e8ee39ff9,https://cloud.browser-use.com/agent/6f82c8b8-83ec-4013-b3d0-926e8ee39ff9,failure,the bot failed to log in and is not able to solve the captcha inspite of multiple attempts,0
735,https://www.grubhub.com,CREATE,easy,"Place an order for a ""Vegan Salad Bowl"" from a local healthy eatery near zip code 10004, including a special instruction for extra dressing.
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",cbbbf4fa-912b-4e56-a7f4-b9c6fcb6e540,https://cloud.browser-use.com/agent/cbbbf4fa-912b-4e56-a7f4-b9c6fcb6e540,failure,The bot failed to place an order for a vegan salad bowl as it was not able to click save and enter the address for delivery,0
738,https://www.grubhub.com,CREATE,easy,"Write a review for ""Starbucks"" describing your experience with their breakfast menu and the quality of their beverages.
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",d47e9f6e-f3d5-4db4-ad22-9cf3dd35ec75,https://cloud.browser-use.com/agent/d47e9f6e-f3d5-4db4-ad22-9cf3dd35ec75,failure,The bot failed to login and solve the captcha despite of trying multiple times and placing an order requires login to the website,0
740,https://www.grubhub.com,CREATE,easy,"Order a lunch combo from ""Chick-fil-A"" and include a special request for a specific dipping sauce, Chick-fil-a sauce.
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",14d716e0-bad3-474b-b02d-962dae704474,https://cloud.browser-use.com/agent/14d716e0-bad3-474b-b02d-962dae704474,failure,The bot failed to sign in and place an order and also the page got stuck  while trying to place an order,0
741,https://www.grubhub.com,DELETE,easy,"Log in to your account and add ""KFC"" to your list of favorite restaurants, and then remove ""KFC"" from your list of favorite restaurants.
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",6586e629-170d-4881-9149-09c73bf9f247,https://cloud.browser-use.com/agent/6586e629-170d-4881-9149-09c73bf9f247,failure,The bot failed to complete the task as there was unexpected connection issues with Grubhub's website,0
743,https://www.grubhub.com,FILE_MANIPULATION,hard,"Log in after placing an order from ""Domino's Pizza,"" download your order receipt as a PDF, and verify that the downloaded file’s name includes the word ""receipt.""
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",57397d9e-613d-4115-b52f-27ce71087471,https://cloud.browser-use.com/agent/57397d9e-613d-4115-b52f-27ce71087471,failure,"Due to a login failure, the bot was unable to complete the task.",0
744,https://www.grubhub.com,READ,hard,"Search for Italian restaurants in zip code 60611 (Chicago, IL), sort by ""4 Stars and Up,"" and list 5 restaurants rated 4.7 and above.
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",49c577e4-c950-4cbe-a1ec-26471cfd88d8,https://cloud.browser-use.com/agent/49c577e4-c950-4cbe-a1ec-26471cfd88d8,success,The bot successfully searched Successfully listed five Italian restaurants in zip code 60611 with ratings of 4.7 and above:,1
745,https://www.grubhub.com,READ,easy,"Locate and display the price of switching to Grubhub+, including any period where a customer may have a free trial.
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",becf9d3f-86bf-42c5-920f-a466dfd6fede,https://cloud.browser-use.com/agent/becf9d3f-86bf-42c5-920f-a466dfd6fede,success,"The bot successfully Locate and displayed the price of switching to Grubhub+, includingperiod where a customer may have a free trial.",1
746,https://www.grubhub.com,READ,easy,"Navigate to Catering, and summarize 5 of the FAQs, as well as the associated answers. 
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",e879b93d-b5ed-49b0-9220-140315393764,https://cloud.browser-use.com/agent/e879b93d-b5ed-49b0-9220-140315393764,success,"The bot successfully recorded the first 2 steps, but the remaining 3 steps were not displayed.",1
747,https://www.grubhub.com,READ,easy,"Open the Chipotle menu for the 291 E Ontario St location and extract the names and descriptions of the first three Entrees.
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",319bf2f4-7b81-40d5-a528-a44117b26bab,https://cloud.browser-use.com/agent/319bf2f4-7b81-40d5-a528-a44117b26bab,failure,The bot successfully navigated the Chipotle menu for the 291 E Ontario St location and extracted the names and descriptions of the two Entrees.,0
748,https://www.grubhub.com,READ,easy,"Display the number of customer ratings and number of dollar signs indicating price for ""Shake Shack"" at 225 Varick Street. 
Only use http://grubhub.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",512c641f-8f24-4752-9029-85b4ec527ac6,https://cloud.browser-use.com/agent/512c641f-8f24-4752-9029-85b4ec527ac6,failure,"The bot successfully searched ""Shake Shack"" at 225 Varick Street. But fails to extract its prize.",0
750,https://www.harpersbazaar.com,READ,easy,"Navigate to Harper’s Bazaar’s homepage and list the titles of the three most recent articles featured on the site.
Only use http://harpersbazaar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",0114ce12-52b4-4e75-81c0-ddffa49a6fa4,https://cloud.browser-use.com/agent/0114ce12-52b4-4e75-81c0-ddffa49a6fa4,success,The output is successfully extracted but in recording the bot got stuck in homepage itself,1
751,https://www.harpersbazaar.com,READ,easy,"Search for the article on ""Spring Fashion Trends"" and extract the names of the five luxury brands mentioned in it.
Only use http://harpersbazaar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",7bb8575c-876f-4c72-922d-524003ec017e,https://cloud.browser-use.com/agent/7bb8575c-876f-4c72-922d-524003ec017e,failure,"The bot failed to search article on ""Spring Fashion Trends"" and in the output it as extracted",0
752,https://www.harpersbazaar.com,READ,easy,"Browse the celebrity profile section and extract the career highlights provided for one featured celebrity.
Only use http://harpersbazaar.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",4bca799b-b3cf-41ff-8ccb-b5d5beef220a,https://cloud.browser-use.com/agent/4bca799b-b3cf-41ff-8ccb-b5d5beef220a,success,The bot was able to search for the required information and extract the results.,1
753,https://www.health.com,READ,easy,"Use the site’s search function to locate articles about ""child nutrition"" and list the titles of at least two such articles.
Only use http://health.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",363a01e4-8bac-4513-a79c-e65c7f158c17,https://cloud.browser-use.com/agent/363a01e4-8bac-4513-a79c-e65c7f158c17,success,the bot is successfully updated list the titles of at least two such articles.,1
755,https://www.health.com,READ,hard,"Search Man""aging Diabetes,"" locate an article and then write a brief overview of the advice provided.
Only use http://health.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",8165dbb2-6e9e-4409-b155-70599b50a5c9,https://cloud.browser-use.com/agent/8165dbb2-6e9e-4409-b155-70599b50a5c9,success,"The bot successfully searched Man""aging Diabetes,"" article and wrote a brief overview of the advice provided.",1
756,https://www.healthline.com,READ,easy,"Use the search tool to look for “diabetes management” and output the titles of the first five articles displayed.
Only use http://healthline.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",6ab0d823-3f87-467a-be58-196e6ffbb524,https://cloud.browser-use.com/agent/6ab0d823-3f87-467a-be58-196e6ffbb524,success,The bot successfully searched “diabetes management” and extracted the titles of the first five articles displayed.,1
757,https://www.healthline.com,READ,easy,"Search for “cholesterol lowering foods” on Healthline and list the titles of the top three results.
Only use http://healthline.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",91b8ec9f-8ec1-466e-8637-d117520c4753,https://cloud.browser-use.com/agent/91b8ec9f-8ec1-466e-8637-d117520c4753,success,The bot successfully searched “cholesterol lowering foods” on Healthline and listed its titles of the top three results.,1
